state,district,pincode,total_enrollments,total_demo_updates,total_bio_updates,total_updates,update_to_enrollment_ratio
Assam,Sibsagar,785107,0.0,0.0,1.0,1.0,1.0
Assam,Sonitpur,784513,0.0,0.0,1.0,1.0,1.0
Assam,Udalguri,784154,0.0,0.0,1.0,1.0,1.0
Bihar,Arwal,804420,0.0,0.0,1.0,1.0,1.0
Bihar,Aurangabad,431010,0.0,0.0,3.0,3.0,3.0
Bihar,Aurangabad(BH),824101,0.0,0.0,1.0,1.0,1.0
Bihar,Aurangabad(bh),824205,0.0,0.0,1.0,1.0,1.0
Bihar,Aurangabad(bh),824216,0.0,0.0,1.0,1.0,1.0
Bihar,Aurangabad(bh),824218,0.0,0.0,2.0,2.0,2.0
Bihar,Bhojpur,802128,0.0,0.0,1.0,1.0,1.0
Bihar,Jehanabad,804419,0.0,0.0,1.0,1.0,1.0
Bihar,Kaimur (Bhabua),802212,0.0,0.0,1.0,1.0,1.0
Bihar,Kaimur (Bhabua),802215,0.0,0.0,1.0,1.0,1.0
Bihar,Kaimur (Bhabua),802218,0.0,0.0,2.0,2.0,2.0
Bihar,Kaimur (Bhabua),821113,0.0,0.0,2.0,2.0,2.0
Bihar,Kaimur (Bhabua),821310,0.0,0.0,1.0,1.0,1.0
Bihar,Kaimur (Bhabua),821312,0.0,0.0,1.0,1.0,1.0
Bihar,Katihar,854334,0.0,0.0,1.0,1.0,1.0
Bihar,Kishanganj,854203,0.0,0.0,3.0,3.0,3.0
Bihar,Madhepura,854304,0.0,0.0,1.0,1.0,1.0
Bihar,Monghyr,813213,0.0,0.0,1.0,1.0,1.0
Bihar,Munger,813202,0.0,0.0,2.0,2.0,2.0
Bihar,Munger,813207,0.0,0.0,2.0,2.0,2.0
Bihar,Nawada,805105,0.0,0.0,1.0,1.0,1.0
Bihar,Nawada,805131,0.0,0.0,1.0,1.0,1.0
Bihar,Patna,803107,0.0,0.0,1.0,1.0,1.0
Bihar,Patna,803218,0.0,0.0,1.0,1.0,1.0
Bihar,Patna,804406,0.0,0.0,1.0,1.0,1.0
Bihar,Purnea,854304,0.0,0.0,1.0,1.0,1.0
Bihar,Purnea,855101,0.0,0.0,1.0,1.0,1.0
Bihar,Purnea,855115,0.0,0.0,3.0,3.0,3.0
Bihar,Purnia,854113,0.0,0.0,1.0,1.0,1.0
Bihar,Purnia,854311,0.0,0.0,1.0,1.0,1.0
Bihar,Rohtas,821103,0.0,0.0,1.0,1.0,1.0
Bihar,Rohtas,821105,0.0,0.0,1.0,1.0,1.0
Bihar,Samastipur,847201,0.0,0.0,2.0,2.0,2.0
Bihar,Samstipur,848501,0.0,0.0,6.0,6.0,6.0
Bihar,Sheikhpura,811308,0.0,0.0,1.0,1.0,1.0
Chandigarh,Chandigarh,140308,0.0,0.0,2.0,2.0,2.0
Chhattisgarh,Balod,491995,0.0,0.0,1.0,1.0,1.0
Chhattisgarh,Balod,493558,0.0,0.0,2.0,2.0,2.0
Chhattisgarh,Balod,494444,0.0,0.0,1.0,1.0,1.0
Chhattisgarh,Balod,494661,0.0,0.0,1.0,1.0,1.0
Chhattisgarh,Balod,495116,0.0,0.0,2.0,2.0,2.0
Chhattisgarh,Balod,495690,0.0,0.0,2.0,2.0,2.0
Chhattisgarh,Balod,497331,0.0,0.0,3.0,3.0,3.0
Chhattisgarh,Baloda Bazar,491441,0.0,0.0,1.0,1.0,1.0
Chhattisgarh,Baloda Bazar,491445,0.0,0.0,1.0,1.0,1.0
Chhattisgarh,Baloda Bazar,493116,0.0,0.0,2.0,2.0,2.0
Chhattisgarh,Baloda Bazar,494334,0.0,0.0,1.0,1.0,1.0
Chhattisgarh,Baloda Bazar,495554,0.0,0.0,2.0,2.0,2.0
Chhattisgarh,Baloda Bazar,495559,0.0,0.0,1.0,1.0,1.0
Chhattisgarh,Baloda Bazar,495660,0.0,0.0,2.0,2.0,2.0
Chhattisgarh,Baloda Bazar,495674,0.0,0.0,4.0,4.0,4.0
Chhattisgarh,Bastar,492015,0.0,0.0,1.0,1.0,1.0
Chhattisgarh,Bastar,493441,0.0,0.0,3.0,3.0,3.0
Chhattisgarh,Bastar,494449,0.0,0.0,6.0,6.0,6.0
Chhattisgarh,Bastar,495330,0.0,0.0,1.0,1.0,1.0
Chhattisgarh,Bastar,495334,0.0,0.0,2.0,2.0,2.0
Chhattisgarh,Bastar,496116,0.0,0.0,3.0,3.0,3.0
Chhattisgarh,Bijapur,494449,0.0,0.0,1.0,1.0,1.0
Chhattisgarh,Dakshin Bastar Dantewada,494221,0.0,0.0,1.0,1.0,1.0
Chhattisgarh,Durg,496118,0.0,0.0,1.0,1.0,1.0
Chhattisgarh,Durg,496220,0.0,0.0,2.0,2.0,2.0
Chhattisgarh,Gariyaband,491229,0.0,0.0,1.0,1.0,1.0
Chhattisgarh,Gariyaband,494441,0.0,0.0,1.0,1.0,1.0
Chhattisgarh,Gariyaband,495559,0.0,0.0,1.0,1.0,1.0
Chhattisgarh,Janjgir - Champa,495660,0.0,0.0,1.0,1.0,1.0
Chhattisgarh,Janjgir - Champa,495661,0.0,0.0,1.0,1.0,1.0
Chhattisgarh,Janjgir - Champa,495687,0.0,0.0,4.0,4.0,4.0
Chhattisgarh,Janjgir-champa,495224,0.0,0.0,2.0,2.0,2.0
Chhattisgarh,Janjgir-champa,495549,0.0,0.0,3.0,3.0,3.0
Chhattisgarh,Kabeerdham,493554,0.0,0.0,1.0,1.0,1.0
Chhattisgarh,Kondagaon,490024,0.0,0.0,1.0,1.0,1.0
Chhattisgarh,Kondagaon,494222,0.0,0.0,1.0,1.0,1.0
Chhattisgarh,Kondagaon,494224,0.0,0.0,2.0,2.0,2.0
Chhattisgarh,Kondagaon,494441,0.0,0.0,1.0,1.0,1.0
Chhattisgarh,Kondagaon,494444,0.0,0.0,1.0,1.0,1.0
Chhattisgarh,Kondagaon,494552,0.0,0.0,1.0,1.0,1.0
Chhattisgarh,Kondagaon,494776,0.0,0.0,2.0,2.0,2.0
Chhattisgarh,Mahasamund,493885,0.0,0.0,1.0,1.0,1.0
Chhattisgarh,ManendragarhChirmiriBharatpur,497449,0.0,0.0,312.0,312.0,312.0
Chhattisgarh,Narayanpur,494665,0.0,0.0,1.0,1.0,1.0
Chhattisgarh,Raipur,493344,0.0,0.0,1.0,1.0,1.0
Chhattisgarh,Rajnandgaon,491331,0.0,0.0,2.0,2.0,2.0
Chhattisgarh,Sukma,494556,0.0,0.0,2.0,2.0,2.0
Chhattisgarh,Surajpur,497559,0.0,0.0,3.0,3.0,3.0
Chhattisgarh,Uttar Bastar Kanker,496001,0.0,0.0,1.0,1.0,1.0
Dadra & Nagar Haveli,Dadra & Nagar Haveli,396235,0.0,0.0,2.0,2.0,2.0
Dadra & Nagar Haveli,Dadra & Nagar Haveli,396240,0.0,0.0,1.0,1.0,1.0
Delhi,Central Delhi,110069,0.0,0.0,1.0,1.0,1.0
Goa,Bardez,403501,0.0,0.0,2.0,2.0,2.0
Goa,Bardez,403513,0.0,0.0,2.0,2.0,2.0
Goa,Bardez,403515,0.0,0.0,3.0,3.0,3.0
Goa,North Goa,403407,0.0,0.0,2.0,2.0,2.0
Goa,North Goa,403704,0.0,0.0,2.0,2.0,2.0
Goa,Tiswadi,403002,0.0,0.0,1.0,1.0,1.0
Goa,Tiswadi,403006,0.0,0.0,1.0,1.0,1.0
Gujarat,Ahmadabad,382260,0.0,0.0,2.0,2.0,2.0
Gujarat,Ahmadabad,382427,0.0,0.0,1.0,1.0,1.0
Gujarat,Ahmadabad,382450,0.0,0.0,3.0,3.0,3.0
Gujarat,Ahmedabad,382320,0.0,0.0,1.0,1.0,1.0
Gujarat,Anand,388235,0.0,0.0,1.0,1.0,1.0
Gujarat,Banas Kantha,385506,0.0,0.0,2.0,2.0,2.0
Gujarat,Bharuch,393145,0.0,0.0,1.0,1.0,1.0
Gujarat,Bharuch,393150,0.0,0.0,2.0,2.0,2.0
Gujarat,Dahod,389260,0.0,0.0,2.0,2.0,2.0
Gujarat,Gandhinagar,382870,0.0,0.0,1.0,1.0,1.0
Gujarat,Narmada,391110,0.0,0.0,2.0,2.0,2.0
Gujarat,Narmada,392040,0.0,0.0,1.0,1.0,1.0
Gujarat,Narmada,393135,0.0,0.0,1.0,1.0,1.0
Gujarat,Panch Mahals,389220,0.0,0.0,1.0,1.0,1.0
Gujarat,Panch Mahals,389250,0.0,0.0,1.0,1.0,1.0
Gujarat,Panch Mahals,389380,0.0,0.0,1.0,1.0,1.0
Gujarat,Sabar Kantha,383240,0.0,0.0,2.0,2.0,2.0
Gujarat,Sabar Kantha,383355,0.0,0.0,1.0,1.0,1.0
Gujarat,Sabarkantha,383006,0.0,0.0,4.0,4.0,4.0
Gujarat,Surat,394365,0.0,0.0,2.0,2.0,2.0
Gujarat,Surat,394710,0.0,0.0,2.0,2.0,2.0
Gujarat,Surendranagar,363351,0.0,0.0,1.0,1.0,1.0
Gujarat,Surendranagar,382745,0.0,0.0,1.0,1.0,1.0
Haryana,Akhera,122107,0.0,0.0,1.0,1.0,1.0
Haryana,Ambala,133105,0.0,0.0,4.0,4.0,4.0
Haryana,Ambala,133204,0.0,0.0,1.0,1.0,1.0
Haryana,Ambala,135003,0.0,0.0,1.0,1.0,1.0
Haryana,Ambala,135101,0.0,0.0,2.0,2.0,2.0
Haryana,Bhiwani,127020,0.0,0.0,1.0,1.0,1.0
Haryana,Fatehabad,125060,0.0,0.0,2.0,2.0,2.0
Haryana,Fatehabad,125103,0.0,0.0,2.0,2.0,2.0
Haryana,Gurgaon,122104,0.0,0.0,1.0,1.0,1.0
Haryana,Gurgaon,123034,0.0,0.0,1.0,1.0,1.0
Haryana,Hisar,125011,0.0,0.0,1.0,1.0,1.0
Haryana,Jhajjar,124406,0.0,0.0,1.0,1.0,1.0
Haryana,Mewat,122006,0.0,0.0,1.0,1.0,1.0
Haryana,Panchkula,133104,0.0,0.0,2.0,2.0,2.0
Haryana,Panchkula,134003,0.0,0.0,1.0,1.0,1.0
Haryana,Panchkula,135133,0.0,0.0,2.0,2.0,2.0
Haryana,Sirsa,125047,0.0,0.0,2.0,2.0,2.0
Haryana,Sirsa,125050,0.0,0.0,2.0,2.0,2.0
Haryana,Sirsa,125051,0.0,0.0,1.0,1.0,1.0
Haryana,Sirsa,125121,0.0,0.0,5.0,5.0,5.0
Haryana,Yamuna Nagar,134202,0.0,0.0,1.0,1.0,1.0
Haryana,Yamunanagar,133103,0.0,0.0,1.0,1.0,1.0
Haryana,Yamunanagar,135106,0.0,0.0,1.0,1.0,1.0
Himachal Pradesh,Kangra,175013,0.0,0.0,2.0,2.0,2.0
Himachal Pradesh,Kinnaur,172102,0.0,0.0,2.0,2.0,2.0
Jammu & Kashmir,Anantnag,192221,0.0,0.0,2.0,2.0,2.0
Jammu & Kashmir,Badgam,190005,0.0,0.0,3.0,3.0,3.0
Jammu & Kashmir,Badgam,191113,0.0,0.0,2.0,2.0,2.0
Jammu & Kashmir,Badgam,192123,0.0,0.0,1.0,1.0,1.0
Jammu & Kashmir,Badgam,193401,0.0,0.0,2.0,2.0,2.0
Jammu & Kashmir,Baramula,193401,0.0,0.0,1.0,1.0,1.0
Jammu & Kashmir,Doda,182147,0.0,0.0,1.0,1.0,1.0
Jammu & Kashmir,Jammu,180006,0.0,0.0,1.0,1.0,1.0
Jammu & Kashmir,Jammu,180016,0.0,0.0,2.0,2.0,2.0
Jammu & Kashmir,Jammu,180017,0.0,0.0,1.0,1.0,1.0
Jammu & Kashmir,Jammu,180019,0.0,0.0,1.0,1.0,1.0
Jammu & Kashmir,Jammu,181122,0.0,0.0,3.0,3.0,3.0
Jammu & Kashmir,Jammu,181202,0.0,0.0,1.0,1.0,1.0
Jammu & Kashmir,Jammu,181204,0.0,0.0,1.0,1.0,1.0
Jammu & Kashmir,Jammu,181207,0.0,0.0,2.0,2.0,2.0
Jammu & Kashmir,Jammu,185153,0.0,0.0,1.0,1.0,1.0
Jammu & Kashmir,Kargil,194102,0.0,0.0,2.0,2.0,2.0
Jammu & Kashmir,Kathua,184143,0.0,0.0,1.0,1.0,1.0
Jammu & Kashmir,Leh (ladakh),194104,0.0,0.0,2.0,2.0,2.0
Jammu & Kashmir,Pulwama,192302,0.0,0.0,1.0,1.0,1.0
Jammu & Kashmir,Rajauri,185135,0.0,0.0,1.0,1.0,1.0
Jammu & Kashmir,Rajauri,185201,0.0,0.0,1.0,1.0,1.0
Jammu & Kashmir,Rajauri,185202,0.0,0.0,1.0,1.0,1.0
Jammu & Kashmir,Srinagar,190019,0.0,0.0,1.0,1.0,1.0
Jammu & Kashmir,Udhampur,182101,0.0,0.0,4.0,4.0,4.0
Jammu & Kashmir,Udhampur,182125,0.0,0.0,1.0,1.0,1.0
Jammu & Kashmir,Udhampur,182301,0.0,0.0,1.0,1.0,1.0
Jammu and Kashmir,?,181206,0.0,0.0,1.0,1.0,1.0
Jammu and Kashmir,Badgam,190007,0.0,0.0,1.0,1.0,1.0
Jammu and Kashmir,Badgam,192123,0.0,0.0,1.0,1.0,1.0
Jammu and Kashmir,Baramula,192231,0.0,0.0,2.0,2.0,2.0
Jammu and Kashmir,Baramula,193501,0.0,0.0,1.0,1.0,1.0
Jammu and Kashmir,Budgam,192123,0.0,0.0,2.0,2.0,2.0
Jammu and Kashmir,Kishtwar,182206,0.0,0.0,1.0,1.0,1.0
Jammu and Kashmir,Leh,194103,0.0,0.0,3.0,3.0,3.0
Jammu and Kashmir,Leh,194105,0.0,0.0,1.0,1.0,1.0
Jammu and Kashmir,Leh,194109,0.0,0.0,2.0,2.0,2.0
Jammu and Kashmir,Punch,185151,0.0,0.0,4.0,4.0,4.0
Jammu and Kashmir,Punch,185233,0.0,0.0,4.0,4.0,4.0
Jammu and Kashmir,Udhampur,182147,0.0,0.0,1.0,1.0,1.0
Jammu and Kashmir,udhampur,182124,0.0,0.0,1.0,1.0,1.0
Jharkhand,Bokaro,826003,0.0,0.0,1.0,1.0,1.0
Jharkhand,Bokaro,826004,0.0,0.0,2.0,2.0,2.0
Jharkhand,Bokaro,828101,0.0,0.0,1.0,1.0,1.0
Jharkhand,Bokaro,828106,0.0,0.0,3.0,3.0,3.0
Jharkhand,Bokaro,828113,0.0,0.0,1.0,1.0,1.0
Jharkhand,Bokaro,828114,0.0,0.0,2.0,2.0,2.0
Jharkhand,Bokaro,828131,0.0,0.0,1.0,1.0,1.0
Jharkhand,Bokaro *,828109,0.0,0.0,2.0,2.0,2.0
Jharkhand,Bokaro *,828303,0.0,0.0,1.0,1.0,1.0
Jharkhand,Chatra,825325,0.0,0.0,2.0,2.0,2.0
Jharkhand,Chatra,825330,0.0,0.0,1.0,1.0,1.0
Jharkhand,Chatra,825409,0.0,0.0,5.0,5.0,5.0
Jharkhand,Deoghar,814141,0.0,0.0,1.0,1.0,1.0
Jharkhand,Deoghar,814145,0.0,0.0,1.0,1.0,1.0
Jharkhand,Deoghar,814147,0.0,0.0,1.0,1.0,1.0
Jharkhand,Deoghar,814148,0.0,0.0,1.0,1.0,1.0
Jharkhand,Deoghar,814153,0.0,0.0,2.0,2.0,2.0
Jharkhand,Deoghar,814165,0.0,0.0,1.0,1.0,1.0
Jharkhand,Deoghar,816103,0.0,0.0,1.0,1.0,1.0
Jharkhand,Deoghar,816106,0.0,0.0,1.0,1.0,1.0
Jharkhand,Deoghar,816118,0.0,0.0,1.0,1.0,1.0
Jharkhand,Dumka,813208,0.0,0.0,2.0,2.0,2.0
Jharkhand,Dumka,815351,0.0,0.0,1.0,1.0,1.0
Jharkhand,Dumka,816129,0.0,0.0,2.0,2.0,2.0
Jharkhand,East Singhbhum,832402,0.0,0.0,1.0,1.0,1.0
Jharkhand,East Singhbhum,833203,0.0,0.0,1.0,1.0,1.0
Jharkhand,East Singhbhum,833220,0.0,0.0,1.0,1.0,1.0
Jharkhand,Garhwa *,822112,0.0,0.0,1.0,1.0,1.0
Jharkhand,Garhwa *,822115,0.0,0.0,1.0,1.0,1.0
Jharkhand,Garhwa *,822116,0.0,0.0,2.0,2.0,2.0
Jharkhand,Garhwa *,822121,0.0,0.0,1.0,1.0,1.0
Jharkhand,Garhwa *,822125,0.0,0.0,4.0,4.0,4.0
Jharkhand,Godda,814112,0.0,0.0,1.0,1.0,1.0
Jharkhand,Godda,816104,0.0,0.0,1.0,1.0,1.0
Jharkhand,Gumla,835212,0.0,0.0,2.0,2.0,2.0
Jharkhand,Gumla,835214,0.0,0.0,1.0,1.0,1.0
Jharkhand,Hazaribagh,825316,0.0,0.0,1.0,1.0,1.0
Jharkhand,Hazaribagh,829106,0.0,0.0,1.0,1.0,1.0
Jharkhand,Hazaribagh,829108,0.0,0.0,2.0,2.0,2.0
Jharkhand,Jamtara,814158,0.0,0.0,1.0,1.0,1.0
Jharkhand,Jamtara,815353,0.0,0.0,1.0,1.0,1.0
Jharkhand,Khunti,835204,0.0,0.0,1.0,1.0,1.0
Jharkhand,Khunti,835229,0.0,0.0,4.0,4.0,4.0
Jharkhand,Lohardaga,835202,0.0,0.0,2.0,2.0,2.0
Jharkhand,Palamau,822102,0.0,0.0,1.0,1.0,1.0
Jharkhand,Palamu,822128,0.0,0.0,1.0,1.0,1.0
Jharkhand,Pashchimi Singhbhum,832109,0.0,0.0,2.0,2.0,2.0
Jharkhand,Pashchimi Singhbhum,832403,0.0,0.0,2.0,2.0,2.0
Jharkhand,Pashchimi Singhbhum,833101,0.0,0.0,2.0,2.0,2.0
Jharkhand,Pashchimi Singhbhum,833220,0.0,0.0,1.0,1.0,1.0
Jharkhand,Pashchimi Singhbhum,833222,0.0,0.0,1.0,1.0,1.0
Jharkhand,Purbi Singhbhum,832103,0.0,0.0,1.0,1.0,1.0
Jharkhand,Ramgarh,825411,0.0,0.0,1.0,1.0,1.0
Jharkhand,Ramgarh,829109,0.0,0.0,1.0,1.0,1.0
Jharkhand,Ramgarh,829131,0.0,0.0,2.0,2.0,2.0
Jharkhand,Ranchi,835227,0.0,0.0,2.0,2.0,2.0
Jharkhand,Ranchi,835230,0.0,0.0,1.0,1.0,1.0
Jharkhand,Ranchi,835324,0.0,0.0,1.0,1.0,1.0
Jharkhand,Sahibganj,816104,0.0,0.0,1.0,1.0,1.0
Jharkhand,Simdega,835207,0.0,0.0,3.0,3.0,3.0
Jharkhand,West Singhbhum,831001,0.0,0.0,2.0,2.0,2.0
Jharkhand,West Singhbhum,832301,0.0,0.0,3.0,3.0,3.0
Jharkhand,West Singhbhum,833202,0.0,0.0,1.0,1.0,1.0
Jharkhand,West Singhbhum,835227,0.0,0.0,6.0,6.0,6.0
Karnataka,Bagalkot *,587112,0.0,0.0,1.0,1.0,1.0
Karnataka,Bagalkot *,587124,0.0,0.0,2.0,2.0,2.0
Karnataka,Bagalkot *,587202,0.0,0.0,1.0,1.0,1.0
Karnataka,Bagalkot *,587204,0.0,0.0,1.0,1.0,1.0
Karnataka,Bagalkot *,587312,0.0,0.0,1.0,1.0,1.0
Karnataka,Ballari,583213,0.0,0.0,1.0,1.0,1.0
Karnataka,Bangalore Rural,561101,0.0,0.0,1.0,1.0,1.0
Karnataka,Belagavi,581453,0.0,0.0,1.0,1.0,1.0
Karnataka,Bijapur(KAR),586113,0.0,0.0,4.0,4.0,4.0
Karnataka,Bijapur(KAR),586116,0.0,0.0,1.0,1.0,1.0
Karnataka,Bijapur(KAR),586119,0.0,0.0,1.0,1.0,1.0
Karnataka,Bijapur(KAR),586124,0.0,0.0,1.0,1.0,1.0
Karnataka,Bijapur(KAR),586127,0.0,0.0,2.0,2.0,2.0
Karnataka,Bijapur(KAR),586128,0.0,0.0,1.0,1.0,1.0
Karnataka,Bijapur(KAR),586202,0.0,0.0,1.0,1.0,1.0
Karnataka,Bijapur(KAR),586204,0.0,0.0,1.0,1.0,1.0
Karnataka,Bijapur(KAR),586208,0.0,0.0,1.0,1.0,1.0
Karnataka,Chamarajanagar *,571117,0.0,0.0,2.0,2.0,2.0
Karnataka,Chamarajanagar *,571316,0.0,0.0,1.0,1.0,1.0
Karnataka,Chamarajanagar *,571342,0.0,0.0,1.0,1.0,1.0
Karnataka,Chamrajanagar,571119,0.0,0.0,1.0,1.0,1.0
Karnataka,Chamrajnagar,571315,0.0,0.0,1.0,1.0,1.0
Karnataka,Chikkaballapur,563130,0.0,0.0,1.0,1.0,1.0
Karnataka,Chikkaballapur,563135,0.0,0.0,2.0,2.0,2.0
Karnataka,Chikkaballapur,563138,0.0,0.0,1.0,1.0,1.0
Karnataka,Chikkaballapur,563139,0.0,0.0,1.0,1.0,1.0
Karnataka,Chikmagalur,577121,0.0,0.0,1.0,1.0,1.0
Karnataka,Chikmagalur,577160,0.0,0.0,2.0,2.0,2.0
Karnataka,Chikmagalur,577550,0.0,0.0,1.0,1.0,1.0
Karnataka,Chitradurga,577602,0.0,0.0,2.0,2.0,2.0
Karnataka,Davanagere,577223,0.0,0.0,5.0,5.0,5.0
Karnataka,Davanagere,577521,0.0,0.0,1.0,1.0,1.0
Karnataka,Davangere,577233,0.0,0.0,2.0,2.0,2.0
Karnataka,Davangere,583113,0.0,0.0,1.0,1.0,1.0
Karnataka,Gadag *,582119,0.0,0.0,1.0,1.0,1.0
Karnataka,Gadag *,582204,0.0,0.0,1.0,1.0,1.0
Karnataka,Gadag *,582211,0.0,0.0,1.0,1.0,1.0
Karnataka,Haveri *,581145,0.0,0.0,2.0,2.0,2.0
Karnataka,Kolar,561208,0.0,0.0,1.0,1.0,1.0
Karnataka,Kolar,561213,0.0,0.0,1.0,1.0,1.0
Karnataka,Mysore,571342,0.0,0.0,2.0,2.0,2.0
Karnataka,Mysuru,571115,0.0,0.0,1.0,1.0,1.0
Karnataka,Mysuru,571342,0.0,0.0,1.0,1.0,1.0
Karnataka,Mysuru,571444,0.0,0.0,1.0,1.0,1.0
Karnataka,Udupi *,576211,0.0,0.0,1.0,1.0,1.0
Karnataka,Udupi *,576214,0.0,0.0,1.0,1.0,1.0
Karnataka,Udupi *,576233,0.0,0.0,1.0,1.0,1.0
Karnataka,Vijayanagara,583111,0.0,0.0,2.0,2.0,2.0
Karnataka,Vijayanagara,583119,0.0,0.0,1.0,1.0,1.0
Karnataka,Vijayanagara,583123,0.0,0.0,2.0,2.0,2.0
Kerala,Kottayam,686596,0.0,0.0,1.0,1.0,1.0
Kerala,Kottayam,686616,0.0,0.0,1.0,1.0,1.0
Kerala,Thiruvananthapuram,695099,0.0,0.0,4.0,4.0,4.0
Madhya Pradesh,Alirajpur,457114,0.0,0.0,1.0,1.0,1.0
Madhya Pradesh,Anuppur,484669,0.0,0.0,1.0,1.0,1.0
Madhya Pradesh,Anuppur,484774,0.0,0.0,2.0,2.0,2.0
Madhya Pradesh,Balaghat,480886,0.0,0.0,1.0,1.0,1.0
Madhya Pradesh,Barwani,451228,0.0,0.0,2.0,2.0,2.0
Madhya Pradesh,Betul,461228,0.0,0.0,17.0,17.0,17.0
Madhya Pradesh,Betul,480106,0.0,0.0,1.0,1.0,1.0
Madhya Pradesh,Bhopal,462015,0.0,0.0,1.0,1.0,1.0
Madhya Pradesh,Burhanpur,451113,0.0,0.0,2.0,2.0,2.0
Madhya Pradesh,Chhatarpur,472001,0.0,0.0,2.0,2.0,2.0
Madhya Pradesh,Chhatarpur,472115,0.0,0.0,2.0,2.0,2.0
Madhya Pradesh,Chhatarpur,472221,0.0,0.0,1.0,1.0,1.0
Madhya Pradesh,Chhatarpur,472246,0.0,0.0,1.0,1.0,1.0
Madhya Pradesh,Damoh,470051,0.0,0.0,2.0,2.0,2.0
Madhya Pradesh,Dewas,453551,0.0,0.0,1.0,1.0,1.0
Madhya Pradesh,Dhar,455001,0.0,0.0,4.0,4.0,4.0
Madhya Pradesh,Dindori,480990,0.0,0.0,2.0,2.0,2.0
Madhya Pradesh,Dindori,481661,0.0,0.0,2.0,2.0,2.0
Madhya Pradesh,Dindori,481768,0.0,0.0,1.0,1.0,1.0
Madhya Pradesh,Guna,473670,0.0,0.0,1.0,1.0,1.0
Madhya Pradesh,Guna,473774,0.0,0.0,2.0,2.0,2.0
Madhya Pradesh,Harda *,461111,0.0,0.0,1.0,1.0,1.0
Madhya Pradesh,Khandwa,450331,0.0,0.0,8.0,8.0,8.0
Madhya Pradesh,Khandwa,451001,0.0,0.0,3.0,3.0,3.0
Madhya Pradesh,Khandwa,451335,0.0,0.0,1.0,1.0,1.0
Madhya Pradesh,Khargone,450110,0.0,0.0,1.0,1.0,1.0
Madhya Pradesh,Khargone,450331,0.0,0.0,3.0,3.0,3.0
Madhya Pradesh,Khargone,450554,0.0,0.0,1.0,1.0,1.0
Madhya Pradesh,Khargone,451447,0.0,0.0,2.0,2.0,2.0
Madhya Pradesh,Mandla,481117,0.0,0.0,2.0,2.0,2.0
Madhya Pradesh,Mandsaur,457339,0.0,0.0,4.0,4.0,4.0
Madhya Pradesh,Morena,477335,0.0,0.0,1.0,1.0,1.0
Madhya Pradesh,Panna,472442,0.0,0.0,1.0,1.0,1.0
Madhya Pradesh,Raisen,464224,0.0,0.0,2.0,2.0,2.0
Madhya Pradesh,Rajgarh,466331,0.0,0.0,4.0,4.0,4.0
Madhya Pradesh,Ratlam,457772,0.0,0.0,1.0,1.0,1.0
Madhya Pradesh,Ratlam,457773,0.0,0.0,1.0,1.0,1.0
Madhya Pradesh,Ratlam,457779,0.0,0.0,1.0,1.0,1.0
Madhya Pradesh,Rewa,485881,0.0,0.0,1.0,1.0,1.0
Madhya Pradesh,Rewa,486451,0.0,0.0,3.0,3.0,3.0
Madhya Pradesh,Shahdol,484446,0.0,0.0,2.0,2.0,2.0
Madhya Pradesh,Shahdol,484552,0.0,0.0,1.0,1.0,1.0
Madhya Pradesh,Shahdol,486661,0.0,0.0,1.0,1.0,1.0
Madhya Pradesh,Shajapur,456337,0.0,0.0,1.0,1.0,1.0
Madhya Pradesh,Shajapur,456664,0.0,0.0,1.0,1.0,1.0
Madhya Pradesh,Sheopur,477446,0.0,0.0,1.0,1.0,1.0
Madhya Pradesh,Shivpuri,473993,0.0,0.0,1.0,1.0,1.0
Madhya Pradesh,Sidhi,484334,0.0,0.0,7.0,7.0,7.0
Madhya Pradesh,Sidhi,484661,0.0,0.0,2.0,2.0,2.0
Madhya Pradesh,Sidhi,486885,0.0,0.0,2.0,2.0,2.0
Madhya Pradesh,Singrauli,486666,0.0,0.0,1.0,1.0,1.0
Madhya Pradesh,Ujjain,465445,0.0,0.0,1.0,1.0,1.0
Madhya Pradesh,Umaria,484881,0.0,0.0,1.0,1.0,1.0
Madhya Pradesh,Umaria,484886,0.0,0.0,2.0,2.0,2.0
Madhya Pradesh,Umaria,486771,0.0,0.0,1.0,1.0,1.0
Madhya Pradesh,Vidisha,464661,0.0,0.0,1.0,1.0,1.0
Maharashtra,Ahmed Nagar,413702,0.0,0.0,1.0,1.0,1.0
Maharashtra,Ahmed Nagar,413728,0.0,0.0,5.0,5.0,5.0
Maharashtra,Ahmed Nagar,414102,0.0,0.0,2.0,2.0,2.0
Maharashtra,Ahmed Nagar,414113,0.0,0.0,4.0,4.0,4.0
Maharashtra,Ahmed Nagar,414307,0.0,0.0,1.0,1.0,1.0
Maharashtra,Ahmed Nagar,414505,0.0,0.0,3.0,3.0,3.0
Maharashtra,Ahmed Nagar,414607,0.0,0.0,1.0,1.0,1.0
Maharashtra,Aurangabad,431205,0.0,0.0,1.0,1.0,1.0
Maharashtra,Aurangabad,431209,0.0,0.0,1.0,1.0,1.0
Maharashtra,Dhule,425417,0.0,0.0,1.0,1.0,1.0
Maharashtra,Hingoli *,431513,0.0,0.0,1.0,1.0,1.0
Maharashtra,Hingoli *,431703,0.0,0.0,1.0,1.0,1.0
Maharashtra,Hingoli *,431705,0.0,0.0,3.0,3.0,3.0
