state,district,pincode,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_,total_updates,total_enrollments
Madhya Pradesh,Umaria,486771,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Madhya Pradesh,Vidisha,464661,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Maharashtra,Ahmed Nagar,413702,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Maharashtra,Ahmed Nagar,413728,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0
Maharashtra,Ahmed Nagar,414102,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
Maharashtra,Ahmed Nagar,414113,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0
Maharashtra,Ahmed Nagar,414307,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Maharashtra,Ahmed Nagar,414505,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0
Maharashtra,Ahmed Nagar,414607,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Maharashtra,Aurangabad,431205,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Maharashtra,Aurangabad,431209,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Maharashtra,Dhule,425417,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Maharashtra,Hingoli *,431513,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Maharashtra,Hingoli *,431703,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Maharashtra,Hingoli *,431705,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
Maharashtra,Jalgaon,425106,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Maharashtra,Jalgaon,425318,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Maharashtra,Jalgaon,425434,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
Maharashtra,Mumbai,400023,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
Maharashtra,Mumbai,400038,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Maharashtra,Mumbai,400602,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
Maharashtra,Mumbai,400704,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Maharashtra,Mumbai,401201,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
Maharashtra,Mumbai,401206,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Maharashtra,Mumbai,401301,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
Maharashtra,Mumbai,401401,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Maharashtra,Nandurbar *,425423,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Maharashtra,Nandurbar *,425424,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
Maharashtra,Parbhani,431542,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
Maharashtra,Raigarh(MH),402202,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
Maharashtra,Raigarh(MH),402304,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Maharashtra,Raigarh(MH),402401,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Maharashtra,Sangli,416319,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
Maharashtra,Sangli,416321,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Maharashtra,Wardha,442003,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0
Maharashtra,Washim *,444402,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Maharashtra,Yavatmal,445003,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0
Manipur,Chandel,795118,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Manipur,Pherzawl,798628,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Manipur,Senapati,795102,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Meghalaya,East Garo Hills,793150,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Meghalaya,South West Garo Hills,794109,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Meghalaya,West Khasi Hills,793017,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
Mizoram,Mammit,796005,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Nagaland,Kohima,797112,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
Nagaland,Tuensang,798620,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Odisha,Anugul,759018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Odisha,BALANGIR,767026,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Odisha,Baleshwar,756086,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
Odisha,Cuttack,754210,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
Odisha,Cuttack,754212,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0
Odisha,Cuttack,754286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Odisha,Cuttack,755026,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Odisha,Debagarh,768228,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Odisha,Gajapati,761018,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
Odisha,Gajapati,761105,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
Odisha,Ganjam,761210,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Odisha,JAJPUR,754223,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Odisha,JAJPUR,754231,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Odisha,JAJPUR,754245,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Odisha,Jagatsinghpur,754155,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Odisha,Jajapur,755045,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Odisha,Jajapur,755061,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
Odisha,Jharsuguda,768052,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Odisha,Jharsuguda,768112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Odisha,Kandhamal,762020,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Odisha,Kendrapara,754204,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
Odisha,Kendrapara,754311,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
Odisha,Kendrapara,755006,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Odisha,Kendrapara,755043,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Odisha,Kendujhar,758084,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Odisha,Kendujhar,758085,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Odisha,Khorda,752026,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Odisha,Khorda,752063,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
Odisha,Khorda,752077,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
Odisha,Khordha,751016,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0
Odisha,Koraput,764046,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Odisha,NAYAGARH,752089,0.0,0.0,0.0,0.0,0.0,1.0,8.0,9.0,0.0
Odisha,Nayagarh,752015,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Odisha,Nayagarh,752034,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Odisha,Puri,752070,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Odisha,Puri,752102,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
Odisha,Puri,752103,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
Odisha,Puri,752112,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0
Odisha,Sambalpur,768027,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
Odisha,Sambalpur,768033,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Odisha,Sambalpur,768213,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
Odisha,Subarnapur,767062,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,0.0
Orissa,Angul,759141,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Orissa,Anugul,759105,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Orissa,Anugul,759130,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
Orissa,Anugul,759141,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Orissa,Anugul  *,759107,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Orissa,Baleshwar,756051,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Orissa,Baleshwar,756182,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
Orissa,Baleswar,756032,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0
Orissa,Baleswar,756037,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Orissa,Baleswar,756043,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Orissa,Baleswar,756048,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0
Orissa,Baleswar,756134,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Orissa,Bargarh,768035,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Orissa,Bargarh,768037,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
Orissa,Baudh,762013,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Orissa,Baudh,762017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Orissa,Baudh,762023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Orissa,Cuttack,754106,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Orissa,Cuttack,754108,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
Orissa,Cuttack,754109,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
Orissa,Cuttack,754132,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
Orissa,Cuttack,754203,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Orissa,Cuttack,754290,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Orissa,Debagarh,768119,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Orissa,Gajapati,761002,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0
Orissa,Gajapati,761105,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Orissa,Gajapati,761215,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Orissa,Ganjam,761025,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Orissa,Ganjam,761042,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0
Orissa,Ganjam,761107,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Orissa,Ganjam,761109,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Orissa,Ganjam,761114,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Orissa,Ganjam,761115,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
Orissa,Ganjam,761121,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0
Orissa,Ganjam,761123,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Orissa,Ganjam,761132,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Orissa,Jagatsinghapur,754110,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0
Orissa,Jagatsinghapur,754114,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0
Orissa,Jagatsinghapur,754119,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0
Orissa,Jagatsinghapur,754133,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
Orissa,Jagatsinghapur,754159,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Orissa,Jajapur,754024,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
Orissa,Jajapur,754082,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Orissa,Jajapur,754204,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Orissa,Jajapur,755010,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
Orissa,Jajapur,755024,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
Orissa,Jharsuguda,768211,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Orissa,Jharsuguda,768218,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Orissa,Jharsuguda,768233,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Orissa,Kalahandi,766012,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0
Orissa,Kandhamal,762012,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Orissa,Kendrapara,754228,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Orissa,Kendrapara,754248,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Orissa,Kendrapara,754253,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Orissa,Kendrapara,755011,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Orissa,Kendrapara,755016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Orissa,Kendujhar,758018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Orissa,Kendujhar,758020,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Orissa,Kendujhar,758034,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Orissa,Kendujhar,758047,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Orissa,Kendujhar,758082,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
Orissa,Khorda,751007,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Orissa,Khorda,751015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Orissa,Khorda,751019,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Orissa,Khorda,752101,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Orissa,Khordha,752020,0.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,0.0
Orissa,Khordha,752021,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,0.0
Orissa,Khordha,752023,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Orissa,Khordha,752026,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Orissa,Khordha,754012,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Orissa,Khordha  *,751002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Orissa,Koraput,764043,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Orissa,Mayurbhanj,757002,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
Orissa,Mayurbhanj,757024,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Orissa,Mayurbhanj,757026,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0
Orissa,Mayurbhanj,757027,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Orissa,Mayurbhanj,757033,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Orissa,Mayurbhanj,757034,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Orissa,Mayurbhanj,757051,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Orissa,Mayurbhanj,757074,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Orissa,Mayurbhanj,757075,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Orissa,Mayurbhanj,757083,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Orissa,Mayurbhanj,757086,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
Orissa,Mayurbhanj,757102,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Orissa,Mayurbhanj,757105,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Orissa,Nabarangapur,764070,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Orissa,Nabarangapur,764072,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Orissa,Nabarangapur,764074,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Orissa,Nabarangapur,764075,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Orissa,Nayagarh,752066,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Orissa,Nayagarh,752089,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Orissa,Nayagarh,752093,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0
Orissa,Rayagada,765016,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
Orissa,Sambalpur,768105,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
Orissa,Sambalpur,768112,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Orissa,Sonapur,767019,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Orissa,Sundargarh,769011,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0
Orissa,Sundargarh,770014,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Orissa,Sundargarh,770017,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0
Orissa,Sundargarh,770018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Orissa,Sundargarh,770021,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Orissa,Sundargarh,770024,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
Orissa,Sundargarh,770031,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
Orissa,Sundargarh,770043,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
Orissa,Sundargarh,770051,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Orissa,Sundargarh,770074,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
Orissa,Sundergarh,770012,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Orissa,Sundergarh,770033,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Pondicherry,Cuddalore,605007,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Pondicherry,Cuddalore,607402,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0
Pondicherry,Viluppuram,605007,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
Pondicherry,Viluppuram,605107,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Pondicherry,Viluppuram,605501,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Pondicherry,Viluppuram,605502,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0
Pondicherry,Viluppuram,607402,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Puducherry,Pondicherry,605111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Puducherry,Puducherry,605103,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Punjab,Amritsar,143303,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Punjab,Amritsar,143409,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Punjab,Amritsar,143410,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Punjab,Amritsar,143411,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Punjab,Barnala,148028,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
Punjab,Bathinda,151107,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Punjab,Fazilka,152020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Punjab,Ferozepur,152033,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
Punjab,Hoshiarpur,144522,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Punjab,Kapurthala,144041,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Punjab,Kapurthala,144701,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Punjab,Kapurthala,144806,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Punjab,Mansa,151104,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Punjab,Muktsar,151202,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Punjab,Pathankot,143517,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Punjab,Patiala,140201,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Punjab,S.A.S Nagar(Mohali),140602,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
Punjab,S.A.S Nagar(Mohali),160003,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0
Punjab,Sangrur,148100,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Punjab,Shaheed Bhagat Singh Nagar,144013,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Punjab,Tarn Taran,143003,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
Punjab,Tarn Taran,143110,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Punjab,Tarn Taran,143606,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0
Rajasthan,Banswara,314032,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Rajasthan,Baran,325203,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
Rajasthan,Bhilwara,311029,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0
Rajasthan,Chittaurgarh,312614,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Rajasthan,Chittaurgarh,312615,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Rajasthan,Chittaurgarh,312619,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Rajasthan,Dausa,303108,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
Rajasthan,Dausa,303305,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
Rajasthan,Dausa,303801,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
Rajasthan,Dausa,303806,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
Rajasthan,Ganganagar,335512,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Rajasthan,Ganganagar,335524,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Rajasthan,Jaisalmer,342307,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Rajasthan,Pratapgarh,313001,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0
Rajasthan,Pratapgarh,313027,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Rajasthan,Pratapgarh,313333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Rajasthan,Rajsamand,313201,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0
Rajasthan,Rajsamand,313703,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Rajasthan,Sawai Madhopur,322216,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Rajasthan,Udaipur,313324,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Rajasthan,Udaipur,313341,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
Tamil Nadu,Coimbatore,638701,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Tamil Nadu,Coimbatore,641655,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Tamil Nadu,Coimbatore,642122,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
Tamil Nadu,Coimbatore,642128,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
Tamil Nadu,Dharmapuri,606708,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Tamil Nadu,Dharmapuri,635002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Tamil Nadu,Dharmapuri,635102,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Tamil Nadu,Dharmapuri,635105,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Tamil Nadu,Dharmapuri,635107,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0
Tamil Nadu,Dharmapuri,635108,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Tamil Nadu,Dharmapuri,635114,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Tamil Nadu,Dharmapuri,635118,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
Tamil Nadu,Erode,638010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Tamil Nadu,Erode,638656,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
Tamil Nadu,Erode,638703,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Tamil Nadu,Kallakurichi,605103,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Tamil Nadu,Kallakurichi,605402,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
Tamil Nadu,Kallakurichi,605502,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Tamil Nadu,Kanchipuram,600088,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Tamil Nadu,Kanchipuram,600091,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
