pincode,state,district,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_
788161,Assam,Cachar,0.0,0.0,0.0,0.0,6.0,6.0,4.0
788165,Assam,Cachar,0.0,0.0,0.0,0.0,4.0,0.0,0.0
788166,Assam,Cachar,0.0,0.0,0.0,0.0,1.0,0.0,1.0
788722,Assam,Cachar,0.0,0.0,0.0,2.0,0.0,2.0,1.0
788726,Assam,Cachar,0.0,0.0,0.0,0.0,2.0,0.0,0.0
788733,Assam,Sribhumi,0.0,0.0,0.0,0.0,4.0,0.0,1.0
788735,Assam,Cachar,0.0,0.0,0.0,0.0,2.0,0.0,0.0
788802,Assam,Sribhumi,0.0,0.0,0.0,0.0,2.0,0.0,0.0
788816,Assam,Hailakandi,0.0,0.0,0.0,0.0,5.0,1.0,2.0
788820,Assam,Dima Hasao,0.0,0.0,0.0,0.0,1.0,0.0,0.0
788832,Assam,Dima Hasao,0.0,0.0,0.0,0.0,7.0,0.0,2.0
791102,Arunachal Pradesh,Upper Siang,0.0,0.0,0.0,0.0,1.0,1.0,0.0
791105,Arunachal Pradesh,Upper Siang,0.0,0.0,0.0,3.0,17.0,2.0,1.0
791118,Arunachal Pradesh,Lower Subansiri,0.0,0.0,0.0,0.0,1.0,0.0,2.0
792131,Arunachal Pradesh,Tirap,0.0,0.0,0.0,0.0,4.0,1.0,4.0
793002,Meghalaya,Ri Bhoi,0.0,0.0,0.0,0.0,2.0,1.0,0.0
793008,Meghalaya,West Khasi Hills,0.0,0.0,0.0,1.0,0.0,1.0,1.0
793102,Meghalaya,East Khasi Hills,0.0,0.0,0.0,0.0,1.0,0.0,0.0
793106,Meghalaya,East Garo Hills,0.0,0.0,0.0,0.0,2.0,1.0,1.0
793112,Meghalaya,Ri Bhoi,0.0,0.0,0.0,0.0,2.0,0.0,0.0
793113,Meghalaya,South West Khasi Hills,0.0,0.0,0.0,0.0,1.0,0.0,0.0
793114,Meghalaya,East Khasi Hills,0.0,0.0,0.0,1.0,0.0,0.0,0.0
793114,Meghalaya,North Garo Hills,0.0,0.0,0.0,0.0,1.0,0.0,0.0
793119,Meghalaya,East Khasi Hills,0.0,0.0,0.0,0.0,4.0,0.0,0.0
793120,Meghalaya,South West Khasi Hills,0.0,0.0,0.0,0.0,2.0,1.0,0.0
793160,Meghalaya,Jaintia Hills,0.0,0.0,0.0,0.0,2.0,0.0,0.0
794005,Meghalaya,East Garo Hills,0.0,0.0,0.0,0.0,1.0,0.0,0.0
794104,Meghalaya,North Garo Hills,0.0,0.0,0.0,0.0,1.0,3.0,1.0
794104,Meghalaya,Ri Bhoi,0.0,0.0,0.0,1.0,0.0,0.0,0.0
794105,Meghalaya,North Garo Hills,0.0,0.0,0.0,0.0,1.0,0.0,0.0
794109,Meghalaya,North Garo Hills,0.0,0.0,0.0,0.0,2.0,0.0,0.0
794112,Meghalaya,East Garo Hills,0.0,0.0,0.0,0.0,1.0,0.0,0.0
795001,Manipur,Imphal East,0.0,0.0,0.0,2.0,15.0,7.0,4.0
795007,Manipur,Bishnupur,0.0,0.0,0.0,0.0,1.0,0.0,0.0
795009,Manipur,Imphal East,0.0,0.0,0.0,0.0,4.0,1.0,0.0
795009,Manipur,Thoubal,0.0,0.0,0.0,0.0,1.0,0.0,0.0
795010,Manipur,Kangpokpi,0.0,0.0,0.0,1.0,0.0,0.0,0.0
795103,Manipur,Bishnupur,0.0,0.0,0.0,0.0,23.0,5.0,3.0
795103,Manipur,Churachandpur,0.0,0.0,0.0,0.0,2.0,0.0,0.0
795107,Manipur,Kangpokpi,0.0,0.0,0.0,0.0,1.0,0.0,0.0
795112,Manipur,Churachandpur,0.0,0.0,0.0,0.0,5.0,1.0,0.0
795113,Manipur,Kangpokpi,0.0,0.0,0.0,1.0,0.0,0.0,0.0
795122,Manipur,Imphal West,0.0,0.0,0.0,2.0,1.0,4.0,0.0
795125,Manipur,Senapati,0.0,0.0,0.0,1.0,0.0,0.0,2.0
795132,Manipur,Kakching,0.0,0.0,0.0,0.0,7.0,0.0,2.0
795135,Manipur,Senapati,0.0,0.0,0.0,0.0,1.0,0.0,0.0
795141,Manipur,Chandel,0.0,0.0,0.0,1.0,1.0,0.0,0.0
795141,Manipur,Senapati,0.0,0.0,0.0,0.0,3.0,0.0,1.0
795142,Manipur,Imphal East,0.0,0.0,0.0,2.0,13.0,3.0,3.0
795142,Manipur,Senapati,0.0,0.0,0.0,0.0,3.0,0.0,0.0
795145,Manipur,Chandel,0.0,0.0,0.0,0.0,1.0,0.0,1.0
795147,Manipur,Senapati,0.0,0.0,0.0,0.0,1.0,0.0,0.0
795148,Manipur,Chandel,0.0,0.0,0.0,19.0,41.0,40.0,7.0
795149,Manipur,Bishnupur,0.0,0.0,0.0,0.0,5.0,2.0,0.0
795150,Manipur,Imphal East,0.0,0.0,0.0,0.0,1.0,0.0,1.0
795158,Manipur,Churachandpur,0.0,0.0,0.0,0.0,28.0,0.0,5.0
796004,Mizoram,Aizawl,0.0,0.0,0.0,1.0,4.0,2.0,0.0
796017,Mizoram,Mammit,0.0,0.0,0.0,0.0,2.0,0.0,0.0
796017,Mizoram,Saitual,0.0,0.0,0.0,0.0,5.0,0.0,0.0
796082,Mizoram,Kolasib,0.0,0.0,0.0,0.0,1.0,0.0,0.0
796101,Mizoram,Aizawl,0.0,0.0,0.0,0.0,1.0,1.0,0.0
796186,Mizoram,Hnahthial,0.0,0.0,0.0,0.0,2.0,0.0,1.0
796291,Mizoram,Saitual,0.0,0.0,0.0,0.0,14.0,0.0,1.0
796410,Mizoram,Kolasib,0.0,0.0,0.0,1.0,8.0,35.0,5.0
796581,Mizoram,Hnahthial,0.0,0.0,0.0,0.0,7.0,0.0,0.0
797105,Nagaland,Tseminyu,0.0,0.0,0.0,0.0,1.0,1.0,1.0
797105,Nagaland,Zunheboto,0.0,0.0,0.0,0.0,6.0,4.0,2.0
797106,Nagaland,Peren,0.0,0.0,0.0,1.0,7.0,0.0,6.0
797110,Nagaland,Dimapur,0.0,0.0,0.0,0.0,1.0,0.0,2.0
799045,Tripura,South Tripura,0.0,0.0,0.0,1.0,2.0,10.0,0.0
799103,Tripura,South Tripura,0.0,0.0,0.0,1.0,1.0,2.0,1.0
799115,Tripura,Gomati,0.0,0.0,0.0,1.0,5.0,6.0,0.0
799116,Tripura,West Tripura,0.0,0.0,0.0,0.0,13.0,4.0,4.0
799131,Tripura,West Tripura,0.0,0.0,0.0,0.0,3.0,0.0,2.0
799153,Tripura,Sepahijala,0.0,0.0,0.0,0.0,1.0,2.0,1.0
799153,Tripura,West Tripura,0.0,0.0,0.0,0.0,1.0,0.0,5.0
799181,Tripura,Sepahijala,0.0,0.0,0.0,0.0,1.0,0.0,0.0
799254,Tripura,Unakoti,0.0,0.0,0.0,0.0,3.0,2.0,0.0
799271,Tripura,Dhalai,0.0,0.0,0.0,0.0,2.0,2.0,0.0
799275,Tripura,Dhalai  *,0.0,0.0,0.0,1.0,23.0,5.0,4.0
799278,Tripura,Dhalai  *,0.0,0.0,0.0,0.0,1.0,0.0,0.0
799287,Tripura,Dhalai  *,0.0,0.0,0.0,1.0,5.0,0.0,1.0
800015,Bihar,Patna,0.0,0.0,0.0,0.0,5.0,1.0,0.0
800029,Bihar,Patna,0.0,0.0,0.0,4.0,3.0,1.0,0.0
801101,Bihar,Patna,0.0,0.0,0.0,4.0,14.0,4.0,2.0
801111,Bihar,Patna,0.0,0.0,0.0,1.0,21.0,1.0,0.0
802129,Bihar,Bhojpur,0.0,0.0,0.0,0.0,3.0,1.0,2.0
802130,Bihar,Bhojpur,0.0,0.0,0.0,0.0,3.0,0.0,0.0
802155,Bihar,Buxar,0.0,0.0,0.0,0.0,4.0,0.0,3.0
802213,Bihar,Kaimur (Bhabua),0.0,0.0,0.0,0.0,1.0,1.0,0.0
802219,Bihar,Kaimur (Bhabua),0.0,0.0,0.0,0.0,1.0,0.0,0.0
803204,Bihar,Patna,0.0,0.0,0.0,0.0,1.0,0.0,0.0
803212,Bihar,Nalanda,0.0,0.0,0.0,0.0,1.0,0.0,4.0
803215,Bihar,Patna,0.0,0.0,0.0,2.0,3.0,0.0,0.0
803221,Bihar,Nalanda,0.0,0.0,0.0,0.0,2.0,0.0,0.0
803307,Bihar,Nalanda,0.0,0.0,0.0,0.0,6.0,1.0,0.0
804401,Bihar,Jehanabad,0.0,0.0,0.0,0.0,2.0,0.0,0.0
804404,Bihar,Arwal,0.0,0.0,0.0,0.0,11.0,0.0,1.0
804421,Bihar,Gaya,0.0,0.0,0.0,0.0,7.0,1.0,1.0
804426,Bihar,Jehanabad,0.0,0.0,0.0,0.0,1.0,0.0,0.0
804428,Bihar,Jehanabad,0.0,0.0,0.0,0.0,5.0,0.0,0.0
805121,Bihar,Gaya,0.0,0.0,0.0,0.0,2.0,0.0,0.0
805125,Bihar,Gaya,0.0,0.0,0.0,0.0,1.0,0.0,0.0
805132,Jharkhand,Kodarma,0.0,0.0,0.0,0.0,2.0,0.0,0.0
805236,Bihar,Gaya,0.0,0.0,0.0,0.0,7.0,0.0,1.0
811107,Bihar,Sheikpura,0.0,0.0,0.0,0.0,3.0,0.0,1.0
811201,Bihar,Lakhisarai,0.0,0.0,0.0,0.0,4.0,0.0,0.0
811304,Bihar,Jamui,0.0,0.0,0.0,0.0,3.0,0.0,0.0
811304,Bihar,Sheikpura,0.0,0.0,0.0,0.0,3.0,0.0,2.0
811308,Bihar,Munger,0.0,0.0,0.0,0.0,4.0,2.0,0.0
812004,Bihar,Banka,0.0,0.0,0.0,1.0,2.0,6.0,1.0
812005,Bihar,Banka,0.0,0.0,0.0,0.0,2.0,0.0,1.0
812007,Bihar,Bhagalpur,0.0,0.0,0.0,3.0,29.0,2.0,8.0
813103,Bihar,Munger,0.0,0.0,0.0,0.0,1.0,0.0,0.0
813109,Bihar,Bhagalpur,0.0,0.0,0.0,1.0,0.0,1.0,0.0
813110,Bihar,Munger,0.0,0.0,0.0,0.0,1.0,0.0,0.0
813115,Bihar,Banka,0.0,0.0,0.0,0.0,6.0,2.0,1.0
813126,Bihar,Banka,0.0,0.0,0.0,2.0,3.0,2.0,2.0
813127,Bihar,Bhagalpur,0.0,0.0,0.0,0.0,1.0,0.0,0.0
813204,Bihar,Madhepura,0.0,0.0,0.0,0.0,1.0,2.0,0.0
813208,Jharkhand,Deoghar,0.0,0.0,0.0,0.0,2.0,0.0,0.0
813210,Bihar,Banka,0.0,0.0,0.0,0.0,2.0,1.0,0.0
813321,Bihar,Monghyr,0.0,0.0,0.0,0.0,1.0,0.0,0.0
814101,Jharkhand,Deoghar,0.0,0.0,0.0,0.0,2.0,0.0,0.0
814102,Jharkhand,Deoghar,0.0,0.0,0.0,0.0,1.0,1.0,0.0
814103,Jharkhand,Deoghar,0.0,0.0,0.0,0.0,2.0,0.0,1.0
814111,Jharkhand,Deoghar,0.0,0.0,0.0,0.0,1.0,0.0,0.0
814115,Jharkhand,Deoghar,0.0,0.0,0.0,1.0,0.0,0.0,1.0
814118,Jharkhand,Deoghar,0.0,0.0,0.0,0.0,1.0,1.0,0.0
814118,Jharkhand,Pakur,0.0,0.0,0.0,0.0,1.0,0.0,0.0
814119,Jharkhand,Deoghar,0.0,0.0,0.0,0.0,1.0,0.0,0.0
814133,Jharkhand,Deoghar,0.0,0.0,0.0,2.0,4.0,3.0,0.0
814133,Jharkhand,Sahebganj,0.0,0.0,0.0,1.0,1.0,0.0,0.0
814142,Jharkhand,Dumka,0.0,0.0,0.0,0.0,1.0,0.0,0.0
814154,Jharkhand,Deoghar,0.0,0.0,0.0,0.0,1.0,1.0,0.0
814155,Jharkhand,Deoghar,0.0,0.0,0.0,0.0,1.0,3.0,2.0
814160,Jharkhand,Deoghar,0.0,0.0,0.0,0.0,2.0,0.0,0.0
814160,Jharkhand,Dumka,0.0,0.0,0.0,1.0,1.0,2.0,0.0
815354,Jharkhand,Dumka,0.0,0.0,0.0,0.0,1.0,0.0,0.0
815357,Jharkhand,Jamtara,0.0,0.0,0.0,0.0,2.0,0.0,0.0
815359,Jharkhand,Deoghar,0.0,0.0,0.0,0.0,2.0,0.0,0.0
816101,Jharkhand,Deoghar,0.0,0.0,0.0,0.0,2.0,0.0,0.0
816101,Jharkhand,Dumka,0.0,0.0,0.0,0.0,3.0,0.0,0.0
816101,Jharkhand,Pakur,0.0,0.0,0.0,0.0,1.0,0.0,0.0
816102,Jharkhand,Deoghar,0.0,0.0,0.0,0.0,1.0,0.0,0.0
816104,Jharkhand,Deoghar,0.0,0.0,0.0,2.0,0.0,1.0,0.0
816105,Jharkhand,Dumka,0.0,0.0,0.0,0.0,1.0,0.0,0.0
816106,Jharkhand,Pakaur,0.0,0.0,0.0,1.0,4.0,2.0,1.0
816106,Jharkhand,Sahibganj,0.0,0.0,0.0,0.0,1.0,0.0,0.0
816107,Jharkhand,Deoghar,0.0,0.0,0.0,1.0,1.0,1.0,0.0
816115,Jharkhand,Pakur,0.0,0.0,0.0,0.0,2.0,1.0,0.0
816116,Jharkhand,Deoghar,0.0,0.0,0.0,0.0,1.0,0.0,0.0
816116,Jharkhand,Dumka,0.0,0.0,0.0,0.0,3.0,0.0,0.0
816116,Jharkhand,Sahibganj,0.0,0.0,0.0,0.0,8.0,1.0,0.0
816117,Jharkhand,Pakaur,0.0,0.0,0.0,1.0,3.0,0.0,2.0
821103,Bihar,Bhabua,0.0,0.0,0.0,0.0,3.0,0.0,0.0
821104,Bihar,Bhabua,0.0,0.0,0.0,0.0,4.0,0.0,1.0
821106,Bihar,Rohtas,0.0,0.0,0.0,0.0,1.0,0.0,0.0
821107,Bihar,Kaimur (Bhabua),0.0,0.0,0.0,0.0,6.0,0.0,1.0
821304,Bihar,Kaimur (Bhabua),0.0,0.0,0.0,0.0,21.0,2.0,5.0
821305,Bihar,Kaimur (Bhabua),0.0,0.0,0.0,0.0,3.0,0.0,0.0
821308,Bihar,Kaimur (Bhabua),0.0,0.0,0.0,0.0,2.0,0.0,0.0
821309,Bihar,Bhabua,0.0,0.0,0.0,0.0,2.0,0.0,0.0
822110,Jharkhand,Garhwa *,0.0,0.0,0.0,0.0,1.0,0.0,2.0
822110,Jharkhand,Palamau,0.0,0.0,0.0,0.0,4.0,0.0,1.0
822112,Jharkhand,Palamu,0.0,0.0,0.0,0.0,1.0,0.0,0.0
822113,Jharkhand,Latehar,0.0,0.0,0.0,1.0,2.0,2.0,0.0
822117,Jharkhand,Palamau,0.0,0.0,0.0,0.0,2.0,0.0,1.0
822118,Jharkhand,Garhwa,0.0,0.0,0.0,0.0,1.0,0.0,0.0
822118,Jharkhand,Palamau,0.0,0.0,0.0,1.0,2.0,1.0,1.0
822119,Jharkhand,Palamu,0.0,0.0,0.0,0.0,1.0,0.0,0.0
822120,Jharkhand,Garhwa *,0.0,0.0,0.0,0.0,1.0,0.0,0.0
822120,Jharkhand,Palamau,0.0,0.0,0.0,0.0,2.0,0.0,0.0
822122,Jharkhand,Garhwa,0.0,0.0,0.0,0.0,2.0,0.0,0.0
822123,Jharkhand,Latehar,0.0,0.0,0.0,0.0,3.0,0.0,0.0
822141,Jharkhand,Palamu,0.0,0.0,0.0,0.0,2.0,1.0,1.0
824102,Bihar,Aurangabad(bh),0.0,0.0,0.0,0.0,1.0,0.0,0.0
824103,Bihar,Aurangabad(BH),0.0,0.0,0.0,0.0,2.0,0.0,1.0
824111,Bihar,Aurangabad(BH),0.0,0.0,0.0,0.0,3.0,0.0,0.0
824114,Bihar,Aurangabad(bh),0.0,0.0,0.0,0.0,3.0,0.0,1.0
824115,Bihar,Arwal,0.0,0.0,0.0,0.0,1.0,0.0,0.0
824120,Bihar,Aurangabad(BH),0.0,0.0,0.0,0.0,1.0,0.0,2.0
824125,Bihar,Aurangabad(BH),0.0,0.0,0.0,0.0,3.0,0.0,0.0
824129,Bihar,Aurangabad(BH),0.0,0.0,0.0,0.0,1.0,0.0,0.0
824129,Bihar,Aurangabad(bh),0.0,0.0,0.0,0.0,1.0,0.0,1.0
824201,Bihar,Aurangabad,0.0,0.0,0.0,0.0,3.0,0.0,0.0
824208,Bihar,Aurangabad(bh),0.0,0.0,0.0,0.0,1.0,0.0,2.0
824213,Bihar,Aurangabad,0.0,0.0,0.0,0.0,1.0,0.0,1.0
824302,Bihar,Aurangabad(BH),0.0,0.0,0.0,0.0,1.0,0.0,0.0
824303,Bihar,Aurangabad(BH),0.0,0.0,0.0,0.0,2.0,0.0,0.0
825303,Jharkhand,Hazaribag,0.0,0.0,0.0,0.0,6.0,0.0,3.0
825321,Jharkhand,Hazaribag,0.0,0.0,0.0,0.0,4.0,0.0,2.0
825322,Jharkhand,Bokaro,0.0,0.0,0.0,0.0,2.0,2.0,0.0
825325,Jharkhand,Hazaribagh,0.0,0.0,0.0,0.0,1.0,0.0,0.0
825326,Jharkhand,Hazaribag,0.0,0.0,0.0,0.0,3.0,0.0,0.0
825330,Jharkhand,Hazaribag,0.0,0.0,0.0,1.0,5.0,1.0,1.0
825413,Jharkhand,Kodarma,0.0,0.0,0.0,0.0,12.0,1.0,0.0
825421,Jharkhand,Koderma,0.0,0.0,0.0,3.0,6.0,3.0,1.0
827002,Jharkhand,Bokaro,0.0,0.0,0.0,0.0,2.0,0.0,0.0
827010,Jharkhand,Dhanbad,0.0,0.0,0.0,0.0,1.0,0.0,0.0
827014,Jharkhand,Dhanbad,0.0,0.0,0.0,0.0,1.0,0.0,0.0
828104,Jharkhand,Dumka,0.0,0.0,0.0,0.0,1.0,0.0,1.0
828105,Jharkhand,Dumka,0.0,0.0,0.0,0.0,1.0,0.0,0.0
828107,Jharkhand,Bokaro,0.0,0.0,0.0,0.0,3.0,0.0,0.0
828110,Jharkhand,Bokaro,0.0,0.0,0.0,0.0,1.0,0.0,2.0
828112,Jharkhand,Bokaro,0.0,0.0,0.0,0.0,1.0,0.0,0.0
828116,Jharkhand,Bokaro,0.0,0.0,0.0,0.0,4.0,1.0,0.0
828120,Jharkhand,Bokaro,0.0,0.0,0.0,0.0,5.0,0.0,0.0
828121,Jharkhand,Bokaro,0.0,0.0,0.0,0.0,2.0,0.0,1.0
828134,Jharkhand,Dhanbad,0.0,0.0,0.0,0.0,4.0,0.0,0.0
828201,Jharkhand,Bokaro,0.0,0.0,0.0,0.0,4.0,0.0,1.0
828303,Jharkhand,Dhanbad,0.0,0.0,0.0,0.0,3.0,0.0,1.0
828306,Jharkhand,Bokaro,0.0,0.0,0.0,0.0,1.0,0.0,1.0
829101,Jharkhand,Hazaribag,0.0,0.0,0.0,0.0,2.0,0.0,0.0
829107,Jharkhand,Giridih,0.0,0.0,0.0,0.0,4.0,0.0,0.0
829117,Jharkhand,Hazaribagh,0.0,0.0,0.0,0.0,1.0,0.0,0.0
829122,Jharkhand,Hazaribagh,0.0,0.0,0.0,0.0,1.0,0.0,1.0
829125,Jharkhand,Hazaribag,0.0,0.0,0.0,0.0,2.0,0.0,0.0
829126,Jharkhand,Hazaribagh,0.0,0.0,0.0,0.0,1.0,0.0,0.0
829129,Jharkhand,Hazaribag,0.0,0.0,0.0,0.0,1.0,0.0,0.0
829130,Jharkhand,Ramgarh,0.0,0.0,0.0,0.0,1.0,0.0,0.0
829132,Jharkhand,Giridih,0.0,0.0,0.0,0.0,1.0,0.0,0.0
829144,Jharkhand,Giridih,0.0,0.0,0.0,0.0,2.0,3.0,2.0
829202,Jharkhand,Palamu,0.0,0.0,0.0,0.0,1.0,0.0,0.0
829203,Jharkhand,Palamu,0.0,0.0,0.0,0.0,1.0,0.0,0.0
829206,Jharkhand,Garhwa,0.0,0.0,0.0,0.0,2.0,0.0,0.0
829208,Jharkhand,Garhwa,0.0,0.0,0.0,0.0,2.0,1.0,2.0
829301,Jharkhand,Dhanbad,0.0,0.0,0.0,1.0,4.0,2.0,0.0
831001,Jharkhand,Seraikela-Kharsawan,0.0,0.0,0.0,0.0,2.0,0.0,6.0
831002,Jharkhand,Pashchimi Singhbhum,0.0,0.0,0.0,0.0,7.0,0.0,0.0
831009,Jharkhand,Pashchimi Singhbhum,0.0,0.0,0.0,0.0,3.0,0.0,2.0
831009,Jharkhand,Seraikela-Kharsawan,0.0,0.0,0.0,0.0,2.0,0.0,2.0
831011,Jharkhand,Pashchimi Singhbhum,0.0,0.0,0.0,0.0,2.0,0.0,2.0
831012,Jharkhand,Pashchimi Singhbhum,0.0,0.0,0.0,0.0,2.0,1.0,6.0
831014,Jharkhand,Seraikela-Kharsawan,0.0,0.0,0.0,0.0,7.0,0.0,1.0
831015,Jharkhand,Pashchimi Singhbhum,0.0,0.0,0.0,0.0,1.0,0.0,2.0
831018,Jharkhand,Seraikela-kharsawan,0.0,0.0,0.0,0.0,1.0,0.0,0.0
832106,Jharkhand,Purbi Singhbhum,0.0,0.0,0.0,1.0,1.0,0.0,0.0
832303,Jharkhand,Purbi Singhbhum,0.0,0.0,0.0,0.0,9.0,0.0,3.0
832401,Jharkhand,Pashchimi Singhbhum,0.0,0.0,0.0,0.0,3.0,0.0,2.0
832404,Jharkhand,Pashchimi Singhbhum,0.0,0.0,0.0,0.0,2.0,0.0,0.0
833104,Jharkhand,East Singhbhum,0.0,0.0,0.0,0.0,7.0,0.0,3.0
833106,Jharkhand,Pashchimi Singhbhum,0.0,0.0,0.0,0.0,2.0,0.0,0.0
833201,Jharkhand,Purbi Singhbhum,0.0,0.0,0.0,0.0,1.0,0.0,0.0
833201,Jharkhand,Seraikela-Kharsawan,0.0,0.0,0.0,0.0,11.0,4.0,5.0
833201,Jharkhand,Seraikela-kharsawan,0.0,0.0,0.0,0.0,3.0,0.0,0.0
833214,Jharkhand,East Singhbhum,0.0,0.0,0.0,0.0,1.0,2.0,0.0
833216,Jharkhand,East Singhbhum,0.0,0.0,0.0,0.0,2.0,0.0,0.0
833216,Jharkhand,Pashchimi Singhbhum,0.0,0.0,0.0,0.0,1.0,0.0,2.0
833216,Jharkhand,West Singhbhum,0.0,0.0,0.0,0.0,1.0,2.0,0.0
833219,Jharkhand,Pashchimi Singhbhum,0.0,0.0,0.0,0.0,2.0,0.0,0.0
833220,Jharkhand,West Singhbhum,0.0,0.0,0.0,0.0,2.0,0.0,1.0
834004,Jharkhand,Lohardaga,0.0,0.0,0.0,0.0,2.0,1.0,0.0
834009,Jharkhand,Lohardaga,0.0,0.0,0.0,0.0,2.0,4.0,2.0
834012,Jharkhand,Ranchi,0.0,0.0,0.0,0.0,15.0,0.0,1.0
835102,Jharkhand,Pashchimi Singhbhum,0.0,0.0,0.0,0.0,2.0,0.0,0.0
835203,Jharkhand,Khunti,0.0,0.0,0.0,3.0,2.0,0.0,1.0
835208,Jharkhand,Khunti,0.0,0.0,0.0,0.0,1.0,0.0,0.0
835208,Jharkhand,Lohardaga,0.0,0.0,0.0,0.0,2.0,0.0,0.0
835210,Jharkhand,Ranchi,0.0,0.0,0.0,0.0,12.0,0.0,12.0
835211,Jharkhand,Khunti,0.0,0.0,0.0,0.0,1.0,0.0,0.0
835216,Jharkhand,Gumla,0.0,0.0,0.0,0.0,3.0,7.0,0.0
835221,Jharkhand,Gumla,0.0,0.0,0.0,0.0,1.0,3.0,4.0
835225,Jharkhand,West Singhbhum,0.0,0.0,0.0,0.0,5.0,0.0,2.0
835226,Jharkhand,Gumla,0.0,0.0,0.0,0.0,2.0,0.0,0.0
835229,Jharkhand,Ranchi,0.0,0.0,0.0,0.0,2.0,0.0,0.0
835229,Jharkhand,Simdega,0.0,0.0,0.0,0.0,4.0,0.0,0.0
835232,Jharkhand,Khunti,0.0,0.0,0.0,0.0,1.0,0.0,3.0
835232,Jharkhand,Simdega,0.0,0.0,0.0,0.0,3.0,0.0,2.0
835235,Jharkhand,Gumla,0.0,0.0,0.0,0.0,2.0,1.0,1.0
835238,Jharkhand,Ranchi,0.0,0.0,0.0,0.0,1.0,0.0,0.0
835303,Jharkhand,Gumla,0.0,0.0,0.0,0.0,1.0,0.0,4.0
835325,Jharkhand,Gumla,0.0,0.0,0.0,0.0,2.0,0.0,0.0
835325,Jharkhand,Khunti,0.0,0.0,0.0,2.0,0.0,0.0,0.0
841203,Bihar,Gopalganj,0.0,0.0,0.0,0.0,2.0,0.0,0.0
841301,Bihar,Siwan,0.0,0.0,0.0,0.0,1.0,0.0,0.0
841404,Bihar,Saran,0.0,0.0,0.0,1.0,9.0,0.0,0.0
843130,Bihar,Muzaffarpur,0.0,0.0,0.0,1.0,7.0,1.0,1.0
843152,Bihar,Muzaffarpur,0.0,0.0,0.0,0.0,4.0,1.0,0.0
843313,Bihar,Sheohar,0.0,0.0,0.0,0.0,2.0,1.0,0.0
843329,Bihar,Sitamarhi,0.0,0.0,0.0,0.0,1.0,3.0,0.0
845102,Bihar,Pashchim Champaran,0.0,0.0,0.0,0.0,4.0,0.0,1.0
845107,Bihar,Pashchim Champaran,0.0,0.0,0.0,0.0,3.0,0.0,1.0
845404,Bihar,Pashchim Champaran,0.0,0.0,0.0,1.0,3.0,0.0,0.0
845406,Bihar,Purba Champaran,0.0,0.0,0.0,0.0,1.0,0.0,1.0
845412,Bihar,Purba Champaran,0.0,0.0,0.0,0.0,5.0,1.0,1.0
845419,Bihar,Purba Champaran,0.0,0.0,0.0,0.0,4.0,0.0,0.0
845425,Bihar,Purba Champaran,0.0,0.0,0.0,0.0,2.0,0.0,0.0
845427,Bihar,Purba Champaran,0.0,0.0,0.0,5.0,3.0,0.0,1.0
845428,Bihar,Purba Champaran,0.0,0.0,0.0,0.0,3.0,0.0,1.0
845430,Bihar,Purba Champaran,0.0,0.0,0.0,0.0,3.0,0.0,3.0
845435,Bihar,Purba Champaran,0.0,0.0,0.0,0.0,23.0,0.0,0.0
845436,Bihar,Purba Champaran,0.0,0.0,0.0,0.0,1.0,0.0,3.0
845439,Bihar,West Champaran,0.0,0.0,0.0,0.0,3.0,0.0,0.0
845440,Bihar,Purba Champaran,0.0,0.0,0.0,0.0,4.0,1.0,1.0
845458,Bihar,Purba Champaran,0.0,0.0,0.0,0.0,5.0,2.0,2.0
845459,Bihar,Pashchim Champaran,0.0,0.0,0.0,0.0,3.0,0.0,2.0
846004,Darbhanga,Near University Thana,0.0,0.0,0.0,0.0,2.0,0.0,0.0
846008,Bihar,Madhubani,0.0,0.0,0.0,0.0,1.0,0.0,0.0
847105,Bihar,Samstipur,0.0,0.0,0.0,0.0,3.0,2.0,1.0
847223,Bihar,Darbhanga,0.0,0.0,0.0,0.0,3.0,1.0,3.0
847225,Bihar,Darbhanga,0.0,0.0,0.0,0.0,3.0,0.0,0.0
847228,Bihar,Darbhanga,0.0,0.0,0.0,0.0,3.0,0.0,0.0
847301,Bihar,Samstipur,0.0,0.0,0.0,0.0,9.0,0.0,3.0
847451,Bihar,Madhubani,0.0,0.0,0.0,0.0,3.0,0.0,0.0
848116,Bihar,Samstipur,0.0,0.0,0.0,0.0,2.0,0.0,0.0
848121,Bihar,Samstipur,0.0,0.0,0.0,0.0,9.0,0.0,2.0
848122,Bihar,Samstipur,0.0,0.0,0.0,0.0,3.0,0.0,6.0
848133,Bihar,Samstipur,0.0,0.0,0.0,0.0,5.0,0.0,2.0
848209,Bihar,Samstipur,0.0,0.0,0.0,2.0,7.0,0.0,3.0
848213,Bihar,Samastipur,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848216,Bihar,Samstipur,0.0,0.0,0.0,0.0,2.0,0.0,0.0
848220,Bihar,Samstipur,0.0,0.0,0.0,0.0,1.0,0.0,0.0
848501,Bihar,Patna,0.0,0.0,0.0,0.0,18.0,0.0,2.0
848502,Bihar,Samstipur,0.0,0.0,0.0,0.0,5.0,0.0,2.0
848506,Bihar,Samstipur,0.0,0.0,0.0,1.0,1.0,0.0,2.0
851218,Bihar,Khagaria,0.0,0.0,0.0,0.0,2.0,0.0,0.0
